year,agency_number,agency_name,adjust_eligible,lastyear_rate,lastyear_levy,total_ptab_refunds,total_coe_refunds,aggregate_refunds,levy_adjustment,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,pct_inCook,recap_levyshare
2024,040840000,SCHOOL DISTRICT  128,Eligible,2.774,11037170,-74159,-1603,-75762,75762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040850000,SCHOOL DISTRICT  130,Eligible,4.717,35376644,-572738,-9165,-581902,581902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040860000,SCHOOL DISTRICT  132,Eligible,4.329,6199562,-53925,0,-53925,53925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040870000,SCHOOL DISTRICT #133,Eligible,7.335,2349423,-60498,-1467,-61965,61965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040880000,SCHOOL DISTRICT  135,Eligible,3.038,86694049,-1037105,-19033,-1056139,1056139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040920000,SCHOOL DISTRICT  140,Eligible,3.832,46254612,-332388,-5166,-337554,337554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040930000,SCHOOL DISTRICT  142,Eligible,2.928,10694960,-97512,0,-97512,97512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040940000,SCHOOL DISTRICT  143,Eligible,3.584,9788485,-111406,-5281,-116688,116688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040950000,SCHOOL DISTRICT  143 1/2,Eligible,3.372,5501730,-87906,-3435,-91341,91341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040960000,SCHOOL DISTRICT  144,Eligible,5.042,19965092,-360651,-5084,-365735,365735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040970000,SCHOOL DISTRICT 145,Eligible,4.545,12717126,-192822,-50488,-243310,243310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040980000,SCHOOL DISTRICT C C  146,Eligible,4.423,38182004,-371099,-27682,-398781,398781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,040990000,SCHOOL DISTRICT  147,Eligible,5.55,6547615,-101901,0,-101901,101901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041000000,SCHOOL DISTRICT  148,Eligible,8.041,18394598,-163471,-3720,-167190,167190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041010000,SCHOOL DISTRICT  149,Eligible,4.939,18029487,-353685,-12066,-365751,365751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041020000,SCHOOL DISTRICT  150,Eligible,4.015,10115752,-158008,-1353,-159360,159360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041030000,SCHOOL DISTRICT  151,Eligible,4.248,14117125,-217430,-19687,-237118,237118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041040000,SCHOOL DISTRICT  152,Eligible,3.702,5818390,-121667,-1759,-123426,123426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041050000,SCHOOL DISTRICT  152 1/2,Eligible,6.62,8353705,-137586,-13852,-151439,151439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041060000,SCHOOL DISTRICT 153,Eligible,5.501,24419283,-515580,-276,-515856,515856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041070000,SCHOOL DISTRICT  154,Eligible,4.034,3072997,-82941,0,-82941,82941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041080000,SCHOOL DISTRICT 154 1/2,Eligible,4.098,1164887,-17815,0,-17815,17815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041090000,SCHOOL DISTRICT 155,Eligible,6.882,9512067,-61868,-3275,-65143,65143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041100000,SCHOOL DISTRICT 156,Eligible,3.858,2408728,-31004,0,-31004,31004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041110000,SCHOOL DISTRICT 157,Eligible,7.325,8995877,-170186,0,-170186,170186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041115000,SCHOOL DISTRICT 157-C,Eligible,3.477,1095,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041120000,SCHOOL DISTRICT 158,Eligible,5.612,22223118,-385217,-10623,-395840,395840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041130000,SCHOOL DISTRICT 159,Eligible,5.25,37800398,-309062,0,-309062,309062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041140000,SCHOOL DISTRICT 160,Eligible,4.139,9035076,-33207,-3380,-36586,36586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041150000,SCHOOL DISTRICT 161,Eligible,4.508,25334488,-147823,-1366,-149189,149189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041160000,SCHOOL DISTRICT 162,Eligible,5.21,26637949,-287294,-1383,-288677,288677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041170000,SCHOOL DISTRICT 163,Eligible,7.934,11488772,-163365,-262,-163627,163627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041180000,SCHOOL DISTRICT  167,Eligible,4.395,9815749,-98804,-4193,-102997,102997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041190000,SCHOOL DISTRICT C C  168,Eligible,4.784,5301679,-42398,-538,-42935,42935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041200000,SCHOOL DISTRICT  169,Eligible,20.243,7648152,-117688,0,-117688,117688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041210000,SCHOOL DISTRICT  170,Eligible,5.773,18639462,-184931,-2253,-187184,187184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041220000,SCHOOL DISTRICT  171,Eligible,4.219,8759567,-17377,-867,-18244,18244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041230000,SCHOOL DISTRICT  172,Eligible,3.356,3106001,-85674,0,-85674,85674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041250000,SCHOOL DISTRICT C C 180,Eligible,2.836,845,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041260000,SCHOOL DISTRICT C C  181,Eligible,3.024,10321942,-71785,-10823,-82608,82608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,041270000,SCHOOL DISTRICT  194,Eligible,4.392,7224206,-112195,-16144,-128339,128339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042010000,HINSDALE TOWNSHIP HIGH SCHOOL  86,Eligible,1.992,6799374,-45877,-7367,-53244,53244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042020000,CONSOLIDATED HIGH SCHOOL  200,Eligible,2.619,81580346,-476207,-43612,-519819,519819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042030000,BERWYN CICERO STICKNEY HIGH SCHOOL 201,Eligible,2.222,58058118,-514540,-10710,-525251,525251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042040000,EVANSTON TOWNSHIP HIGH SCHOOL  202,Eligible,2.112,89029415,-1324602,-23355,-1347957,1347957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042050000,NEW TRIER TOWNSHIP HIGH SCHOOL  203,Eligible,2.002,136528397,-1327671,-38308,-1365979,1365979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042060000,LYONS TOWNSHIP HIGH SCHOOL  204,Eligible,1.919,85961883,-677858,-22146,-700004,700004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042070000,THORNTON TOWNSHIP HIGH SCHOOL  205,Eligible,5.401,92706034,-1536419,-54891,-1591310,1591310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,Eligible,3.171,30031858,-383700,-15619,-399319,399319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042090000,MAINE TOWNSHIP HIGH SCHOOL  207,Eligible,2.524,162509668,-1969243,-20258,-1989501,1989501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,Eligible,2.779,30512197,-189968,-10654,-200622,200622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042110000,PROVISO TOWNSHIP HIGH SCHOOL 209,Eligible,2.312,80694805,-1048375,-70618,-1118993,1118993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042120000,LEMONT TOWNSHIP HIGH SCHOOL  210,Eligible,1.844,23291535,-115473,-1684,-117157,117157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042125000,LINCOLNWAY HIGH SCHOOL 210,Eligible,2.214,697,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,Eligible,2.751,264116249,-3885514,-346971,-4232484,4232484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042140000,COMMUNITY HIGH SCHOOL  212,Eligible,2.736,98485853,-1757873,-557,-1758431,1758431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042150000,ARLINGTON HTS TWNSHP H S 214,Eligible,2.445,280825109,-5504286,-49632,-5553918,5553918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042160000,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,Eligible,4.115,37256399,-449637,-10985,-460622,460622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042170000,COMMUNITY HIGH SCHOOL  217,Eligible,3.399,35460498,-430224,-6241,-436465,436465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042180000,COMMUNITY HIGH SCHOOL  218,Eligible,3.25,106555962,-1370499,-33286,-1403785,1403785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042200000,COMMUNITY HIGH SCHOOL  219,Eligible,3.069,166291883,-2662664,-28876,-2691540,2691540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042210000,COMMUNITY HIGH SCHOOL  220,Eligible,2.688,39412177,-903120,-10024,-913143,913143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042220000,TRUE,Eligible,2.076,155033957,-2198313,-132786,-2331099,2331099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042230000,RICH TOWNSHIP HIGH SCHOOL  227,Eligible,4.976,75415885,-628227,-1801,-630028,630028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042240000,COMMUNITY HIGH SCHOOL  228,Eligible,3.408,63289494,-724814,-51157,-775971,775971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042250000,COMMUNITY HIGH SCHOOL  229,Eligible,2.738,31923423,-683745,-2129,-685874,685874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042260000,CONSOLIDATED HIGH SCHOOL  230,Eligible,2.168,141730262,-1507629,-107093,-1614722,1614722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042270000,COMMUNITY HIGH SCHOOL  231,Eligible,3.382,19046952,-136645,0,-136645,136645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042290000,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,Eligible,4.412,44186966,-614832,-1572,-616404,616404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,042300000,COMMUNITY HIGH SCHOOL  234,Eligible,2.409,20065980,-169835,0,-169835,169835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043010000,DUPAGE COMMUNITY COLLEGE DISTRICT 502,Eligible,0.197,9500186,-84294,-3490,-87784,87784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043020000,TRITON COMM COLL DISTR 504,Eligible,0.261,33898470,-398010,-13756,-411766,411766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,Eligible,0.158,157360827,-1896649,-96765,-1993414,1993414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,Eligible,0.451,13743281,-186855,-4731,-191586,191586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,Eligible,0.533,23583687,-293678,-12964,-306642,306642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,Eligible,0.413,93365535,-1690831,-120561,-1811392,1811392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,Eligible,0.401,13891523,-156540,-2474,-159014,159014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043080000,MORAINE VALLEY COMM COLL DISTR 524,Eligible,0.334,47117618,-634909,-22275,-657184,657184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043090000,JOLIET COMMUNITY COLLEGE DISTRICT 525,Eligible,0.281,3549307,-16635,-252,-16887,16887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043100000,MORTON COMMUNITY COLLEGE DIST 527,Eligible,0.467,12202134,-106386,-2221,-108607,108607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,043110000,OAKTON COMMUNITY COLLEGE DISTRICT 535,Eligible,0.227,68615305,-911191,-25143,-936334,936334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,044010000,SCHOOL DISTRICT 46,Eligible,6.038,160630979,-2084325,-58735,-2143060,2143060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,044020000,COMMUNITY UNIT SCHOOL DISTRICT #205,Eligible,4.544,40626,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,Eligible,4.902,83349930,-2071629,-724841,-2796470,2796470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,044030010,LAKE CO TAX OBJ CT ORD-220,Not Eligible,0.044,747056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,044060000,BOARD OF EDUCATION,Eligible,3.829,3815416427,-46777838,-2370381,-49148219,49148219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,044070000,SCHOOL DISTRICT UNIT  300,Eligible,5.388,12441576,-85193,-1236,-86429,86429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,044080000,SCHOOL DISTRICT UNIT  401,Eligible,5.524,35611713,-207893,0,-207893,207893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050010000,ALSIP PARK DISTRICT,Eligible,0.454,3835376,-80005,0,-80005,80005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050020000,ARLINGTON HEIGHTS PARK DISTRICT,Eligible,0.481,17545188,-184436,-1311,-185747,185747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050030000,BARRINGTON HILLS PARK DISTRICT,Eligible,0.045,100772,-1570,-26,-1596,1596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050040000,BARRINGTON PARK DISTRICT,Eligible,0.732,3385776,-93940,-281,-94222,94222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050050000,BARTLETT PARK DISTRICT,Eligible,0.67,3557149,-44732,-624,-45356,45356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050060000,BEDFORD PARK PARK DISTRICT,Eligible,0.305,2080218,-64420,-987,-65408,65408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050070000,BENSENVILLE PARK DISTRICT,Eligible,0.295,203936,-4668,0,-4668,4668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050080000,BERKELEY PARK DISTRICT,Eligible,0.215,235004,-1387,-474,-1861,1861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050090000,BERWYN PARK DISTRICT,Eligible,0.334,2143682,-10500,0,-10500,10500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050100000,BLUE ISLAND PARK DISTRICT,Eligible,0.536,1755439,-20566,-667,-21232,21232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050110000,BRIDGEVIEW PARK DISTRICT,Eligible,0.34,1548595,-21243,-5316,-26559,26559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050120000,BROADVIEW PARK DISTRICT,Eligible,0.359,1380377,-26960,0,-26960,26960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050130000,BUFFALO GROVE PARK DISTRICT,Eligible,0.619,2960055,-33495,-45,-33540,33540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050140000,BURBANK PARK DISTRICT,Eligible,0.324,2393721,-43707,-696,-44403,44403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050150000,BURR RIDGE PARK DISTRICT,Eligible,0.217,207933,-1520,0,-1520,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050160000,CALUMET MEMORIAL PARK DIST,Eligible,0.731,4123371,-72182,-317,-72500,72500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050180000,CENTRAL STICKNEY PARK DISTRICT,Eligible,0.461,681166,-12614,0,-12614,12614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050190000,CHICAGO HEIGHTS PARK DISTRICT,Eligible,0.829,3574409,-44024,-372,-44395,44395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050200000,CHICAGO PARK DISTRICT,Eligible,0.318,316871879,-4167492,-210620,-4378111,4378111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,Not Eligible,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050210000,CHICAGO RIDGE PARK DISTRICT,Eligible,0.701,2718106,-30652,0,-30652,30652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050220000,CLYDE PARK DISTRICT,Eligible,0.359,3845133,-42050,-778,-42828,42828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050230000,COMMUNITY PARK DIST OF LAGRANGE PARK,Eligible,0.26,1358806,-4004,-531,-4536,4536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050240000,COUNTRY CLUB HILLS PARK DISTRICT,Eligible,0.514,1548901,-15062,-653,-15715,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050270000,DEERFIELD PARK DISTRICT,Eligible,0.644,617621,-61107,0,-61107,61107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,050280000,DES PLAINES PARK DISTRICT,Eligible,0.441,10806616,-202694,-1593,-204287,204287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
