clean_name,agency_num,exemption_level,total_billed,av,eav,nonTIF_EAV_post_exemps,TIF_increment_EAV,Exempt_EAV,Total_EAV,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,pin_count,tax_rate_current,nonTIF_EAV_pre_exemps,taxrate_new,taxrate_change
Hickory Hills,030540000,-10000,41305512.62,120662795,362314140,341326136.2485418,1388861.1688419653,19600078.042370386,362315075.4597541,41138446.51,167066.11000000002,2353117.126006034,43658627.86,41305512.62,5166,0.12052533381166106,360926214.29091215,0.11398021224593503,0.0065451215657260226
Hillside,030550000,-10000,39353604.03,102161988,306761812,264341809.05360478,31755272.71151593,10664960.8252502,306762042.5903709,35461484.54,3892119.49,1496950.1945893883,40850554.03,39353604.03,3444,0.13415011672561003,275006769.878855,0.1289476784721386,0.005202438253471442
Hinsdale,030560000,-10000,16030457.69,71538147,214807606,213229901.4488599,0,1577877.5760509635,214807779.02491087,16030457.69,0,118300.88033453209,16148758.58,16030457.69,992,0.07517922008628172,214807779.02491087,0.07462698866292443,5.522314233572939e-4
Hodgkins,030570000,-10000,24460878.09,81376560,244349400,228835020.3027619,14809169.978979554,705219.1089615447,244349409.390703,22910950.36,1549927.73,73808.23194391526,24534686.28,24460878.09,623,0.10011994811671523,229540239.41172346,0.09981234845235529,3.075996643599477e-4
Hoffman Estates,030580000,-10000,194238717.06,615133630,1846859328,1768927768.8837771,24082493.912695106,53877362.116482705,1846887624.9129548,191686628.35,2552088.71,6012133.48218106,200247889.91,194238717.06,17833,0.10836317441664531,1822805131.0002599,0.10516024181082506,0.0032029326058202467
Homer Glen,030585000,-10000,16656.620000000003,63637,191082,191082.02363198347,0,0,191082.02363198347,16656.620000000003,0,0,16656.620000000003,16656.620000000003,3,0.08717000000000003,191082.02363198347,0.08717000000000003,0
Hometown,030590000,-10000,7414426.83,21515598,64604867,59022662.23531286,0,5582628.573423092,64605290.80873595,7414426.83,0,701289.8013934087,8115715.22,7414426.83,1683,0.12561999999999998,64605290.80873595,0.11476500975671514,0.010854990243284846
Homewood,030600000,-10000,73768299,156840932,470946346,441168640.1713075,7969405.630280352,21809722.188154593,470947767.98974246,72373071,1395228,3574990.347951909,77343284.77,73768299,8544,0.16404853928850713,462978362.3594621,0.15632063371421376,0.00772790557429337
Indian Head Park,030610000,-10000,14059393.56,59648967,179107950,168270040.97343668,0,10856410.62618544,179126451.59962213,14059393.56,0,905551.3798471986,14963515.78,14059393.56,2255,0.08355256514271268,179126451.59962213,0.0784886510866922,0.005063914056020483
Inverness,030630000,-10000,44956844.1,159557199,479084349,469307993.5075444,0,9776433.537564745,479084427.0451091,44956844.1,0,964375.2428387466,45921219.08,44956844.1,3259,0.09579390234544832,479084427.04510915,0.09383908464168676,0.0019548177037615605
Justice,030640000,-10000,24055854.96,74665092,224196869,198240718.62376383,12891493.153089888,13085790.425303835,224218002.20215753,22587256.06,1468598.9,1489426.5448621258,25542947.46,24055854.96,3376,0.11393852996905139,211326509.04906768,0.10688321196256305,0.0070553180064883425
Kenilworth,030650000,-10000,29810564.49,101609688,305103427,301878167.8903224,1075813.9936947015,2149771.320273721,305103753.20429087,29704779.7,105784.79,211519.96581444037,30022084.3,29810564.49,1013,0.0983998939293691,304027939.2105961,0.09770411159292797,6.957823364411309e-4
La Grange,030660000,-10000,75515071.83,276977764,831681113,813618385.6840409,0,18127453.219735228,831745838.9037762,75515071.83,0,1678217.7707783699,77187321.92,75515071.83,6767,0.09281387092366591,831745838.9037762,0.09079104252511477,0.002022828398551141
La Grange Park,030670000,-10000,45006079.97,156511637,469957471,440985662.1968558,7813395.39369787,21190660.707246877,469989718.29780054,44244345.04,761734.93,2138651.3879530486,47141704.59,45006079.97,4737,0.1003305749660617,462176322.9041027,0.09573044495656756,0.0046001300094941355
Lansing,030680000,-10000,100345557.81,169972007,510356319,449636761.0029705,38320001.426458776,22403995.839673758,510360758.26910305,92389132.58,7956425.23,4544654.720042927,104890207.25,100345557.81,12443,0.20547504250745555,472040756.8426443,0.1957227871550043,0.00975225535245125
Lemont,030690000,-10000,61417913.39,268519890,806208378,771704706.6579897,11886953.942332227,22620368.1142086,806212028.7145306,60486213.94,931699.45,1772984.4527916703,63190894.75,61417913.39,7755,0.07837999874582437,794325074.7721983,0.07614793471973251,0.0022320640260918567
Lincolnwood,030700000,-10000,71711102.05,252883680,759333847,729174354.2744772,13022934.589111984,17138045.349498868,759335334.2130882,70452826.11,1258275.94,1655877.9416685808,73366979.39,71711102.05,5667,0.09662000000000001,746312399.6239761,0.09440125361108448,0.0022187463889155323
Lynwood,030710000,-10000,24408805.93,61435907,184200393,173668411.4611092,2567559.8376639443,7965062.055627687,184201033.3544008,24008698.47,400107.45999999996,1168366.7201519758,25577172.92,24408805.93,3472,0.1382444755958192,181633473.51673687,0.13218212483167474,0.006062350764144464
Lyons,030720000,-10000,26682402.54,80750330,242468959,218819501.78066453,12989873.833812887,10660560.0495412,242469935.66401863,25192593.91,1489808.6300000001,1224855.8367792084,27907257.36,26682402.54,4083,0.11512956434409578,229480061.83020574,0.10978118843562198,0.005348375908473799
Markham,030730000,-10000,44891487.26,57330163,172141750,152991420.440466,15245735.960001372,3911959.332488979,172149115.73295632,40669678.46,4221808.8,1052668.1876090309,45942504.65,44891487.26,9509,0.26582979844824645,156903379.77295497,0.259202054913352,0.006627743534894426
Matteson,030740000,-10000,94443781.64,179282274,538077868,498173258.83452535,21537326.166890204,18379598.97452158,538090183.9759371,90567373.15,3876408.49,3331191.872034649,97772924.04,94443781.64,7401,0.18179894553529843,516552857.8090469,0.17533031088849357,0.0064686346468048606
Maywood,030750000,-10000,61263884.89,120106151,360642733,297857649.98047817,27054826.197811536,35749367.841420434,360661844.0197102,56170543.31,5093341.58,6759182.416573061,68019553.61,61263884.89,7895,0.1885818387195409,333607017.8218986,0.16837338637758376,0.020208452341957145
Mc Cook,030760000,-10000,21699111.18,55249910,165898898,110684959.95565505,54812163.322225645,401766.0498978509,165898889.32777855,14291944.95,7407166.23,55881.63988029209,21754992.84,21699111.18,357,0.1291227367812749,111086726.0055529,0.128655740104228,4.669966770468881e-4
Melrose Park,030770000,-10000,91333405.91,268506633,806244938,713361174.8682871,73072485.45054725,19812108.440602288,806245768.7594366,82775670.63,8557735.28,2111059.6203495986,93444464.32,91333405.91,6704,0.11603613084954259,733173283.3088894,0.11290055504535647,0.003135575804186122
Merrionette Park,030780000,-10000,6041473.13,18568676,55756160,54144767.25219573,0,1611502.1771605702,55756269.42935631,6041473.13,0,179811.41292757643,6221284.4799999995,6041473.13,664,0.11158,55756269.4293563,0.1083550458420573,0.0032249541579427027
Midlothian,030800000,-10000,37922057.89,88611137,266072583,243842752.42819396,8511911.118045874,13719242.195312092,266073905.74155194,36643764.47,1278293.42,2062201.6477580122,39984255.85,37922057.89,5935,0.15027620917620152,257561994.62350604,0.14227162871433888,0.008004580461862643
Morton Grove,030810000,-10000,106978309.5,354849898,1065507698,957100484.0484743,63205649.70367518,45233914.46354997,1065540048.2156996,100383590.26,6594719.24,4783050.043273093,111757512.68,106978309.5,10697,0.10488302109657681,1002334398.5120243,0.10014980071423317,0.004733220382343639
Mt Prospect,030820000,-10000,206719245.61,694664240,2085868197,1993041260.294858,13556594.311032908,79318120.44563213,2085915975.051523,205313332.27,1405913.34,8241038.242385512,214955158.7,206719245.61,19022,0.1030150937465415,2072359380.7404902,0.09907226235858665,0.003942831387954843
Niles,030830000,-10000,136640807.09,520761474,1563690655,1442948088.8647082,52931018.034747064,67842455.94672978,1563721562.8461852,132051754.9,4589052.19,6317133.2608655235,142954915.34,136640807.09,11738,0.0915152498686883,1510790544.811438,0.08740573294789941,0.004109516920788883
Norridge,030840000,-10000,47947670.93,197407649,592755963,554084104.3529176,0,38828715.9283701,592912820.2812876,47947670.93,0,3349356.283171827,51283782.15,47947670.93,5754,0.08653500534182493,592912820.2812877,0.08086799490564706,0.005667010436177872
North Lake,030850000,-10000,59910836.18,151557381,455081275,442336431.1125244,0,12761762.62433043,455098193.73685485,59910836.18,0,1733893.4912272398,61642427.980000004,59910836.18,4045,0.1354417858581481,455098193.7368548,0.13164375733523878,0.003798028522909308
North Riverside,030860000,-10000,28038960.74,96141104,288682904,277210310.2182601,0,11472958.00710535,288683268.22536546,28038960.74,0,1144218.5482696046,29183178.95,28038960.74,2672,0.10114688994764902,288683268.22536546,0.09712707256075163,0.004019817386897384
Northbrook,030870000,-10000,234440550.15,942429962,2829834490,2760284701.8192534,13581061.298076924,56011564.42541899,2829877327.542749,233310605.85,1129944.3,4782150.763004955,239219275.47,234440550.15,14922,0.0845241093051848,2816296266.2446723,0.08284306187754274,0.0016810474276420517
Northfield,030880000,-10000,47598258.49,197749544,593782600,585924415.3409591,0,7858695.2855416695,593783110.6265008,47598258.49,0,641810.3213188457,48240068.38,47598258.49,3006,0.08123617525359784,593783110.6265007,0.08016101778270363,0.0010751574708942196
Oak Brook,030890000,-10000,60133.490000000005,321393,965046,949039.0677464452,0,15999.886093865882,965038.953840311,60133.490000000005,0,1010.552805688569,61144.05,60133.490000000005,15,0.06336250218106497,965038.953840311,0.06231198208186583,0.0010505200991991412
Oak Forest,030900000,-10000,80678787.4,197885925,594115956,550509900.0174519,11329523.44550923,32302406.58675958,594141830.0497208,78982549.82000001,1696237.58,4599027.472023793,85274598.87,80678787.4,10648,0.14347162479275333,582812306.6042114,0.13551970149737616,0.007951923295377167
Oak Lawn,030910000,-10000,172143985.92000002,499544455,1499982056,1394801262.9835947,30015315.406094085,75226654.80633391,1500043233.1960227,168551841.88,3592144.04,9111577.572542507,181248743.17000002,172143985.92000002,26028,0.1208429088452743,1470027917.7899287,0.11465893935769902,0.006183969487575269
Oak Park,030920000,-10000,250412047.36,687093365,2063135342,2003369464.3042686,0,59776885.77684159,2063146350.08111,250412047.36,0,7460012.4539881665,257872042.94,250412047.36,18838,0.12499543984362528,2063146350.0811102,0.12137386538291642,0.0036215744607088624
Olympia Fields,030930000,-10000,28069192.49,54452997,163470470,144918893.0746263,7934580.904683255,10681472.061519766,163534946.04082933,26579951,1489241.49,1971676.2817483388,30028830.3,28069192.49,2246,0.18341260022123268,155600365.13614607,0.1708219063415646,0.012590693879668075
Orland Hills,030940000,-10000,17798013.49,57434309,172457417,167063459.63448524,0,5394125.7205260955,172457585.35501134,17798013.49,0,595633.569095488,18393646.77,17798013.49,2251,0.10653444822069356,172457585.35501134,0.10320226537650996,0.003332182844183601
Orland Park,030950000,-10000,248040349.28,873458796,2622057792,2503957312.8995857,14082303.684483655,104094374.76661533,2622133991.3506846,246683519.32,1356829.96,10342790.664976923,258376724.17,248040349.28,25012,0.09851746195878243,2608051687.666201,0.09458536442609511,0.00393209753268732
Palatine,030960000,-10000,237264675.91,751359092,2256078938,2069798788.905491,120137579.72629842,66148897.76234516,2256085266.3941345,224274003.45,12990672.46,7186597.814418138,244451263.26,237264675.91,27202,0.10835546172514479,2135947686.6678362,0.10499976420296904,0.003355697522175752
Palos Heights,030970000,-10000,53497462.44,170819396,512919446,475880499.3926278,9055697.469349695,27984432.013876975,512920628.87585443,52366166.08,1131296.36,3080229.0090212477,56577687.77,53497462.44,5620,0.11004057982379103,503864931.40650475,0.10392897543757094,0.00611160438622009
Palos Hills,030980000,-10000,46342340.03,150235875,451113342,418831186.868759,0,32283666.539505757,451114853.40826476,46342340.03,0,3529085.269049051,49871421.95,46342340.03,7874,0.11064682259327886,451114853.40826476,0.10272847298171224,0.007918349611566622
Palos Park,030990000,-10000,23984423.32,89391720,268291000,259115818.3603306,0,9175626.56819346,268291444.92852405,23984423.32,0,853007.7732464771,24837430.3,23984423.32,2432,0.09256255936735934,268291444.92852408,0.0893968994292372,0.0031656599381221368
Park Forest,031000000,-10000,55407121.18,49379687,148272304,125370331.62017015,8211481.373597615,14699139.97936089,148280952.97312865,51798749.92,3608371.26,6024279.046134381,61428610.72,55407121.18,5917,0.41316593208776664,140069471.59953102,0.3698075628363649,0.04335836925140174
Park Ridge,031010000,-10000,184789525.85,629508627,1890225594,1774169981.0958056,52826016.49343009,63323785.52014712,1890319783.1093829,179459337.84,5330188.01,6406488.511905502,191186956.81,184789525.85,16343,0.10115115223015891,1837493766.6159527,0.09766527707492795,0.0034858751552309664
Phoenix,031020000,-10000,4193340.43,4606931,13833270,7971768.523505154,6053327.936168792,-191278.46106655622,13833817.99860739,2380126.58,1813213.85,-57295.55022787626,4136045.23,4193340.43,1698,0.2985694545673371,7780490.062438598,0.30590959706900644,-0.007340142501669367
Posen,031030000,-10000,11795274.05,28836596,86587702,69250778.47243428,15568268.69105389,1769126.4078356982,86588173.57132387,9596045.87,2199228.18,248903.9184614719,12044178.87,11795274.05,2955,0.13856950176841357,71019904.88026997,0.13511769533031118,0.0034518064381023894
Prospect Heights,031040000,-10000,52231437,158877504,477061479,456739133.6510464,1126979.15815284,19195752.96400603,477061865.7732053,52093551.1,137885.9,2219092.6474815086,54450529.92,52231437,6117,0.11405537047718804,475934886.6150524,0.10945520609027033,0.00460016438691771
Richton Park,031050000,-10000,36382929.45,67563509,202600055,172388213.12844774,21931196.232992668,8312563.631682535,202631972.99312294,32306079.06,4076850.39,1553970.2350625496,37931046.58,36382929.45,4475,0.18740306238877538,180700776.7601303,0.17878218145616734,0.008620880932608044
River Forest,031060000,-10000,65813127.05,216535226,650190355,627260330.9838756,8185522.545138554,14770588.685465565,650216442.2144798,64965352.48,847774.57,1529789.8701536683,67340371.7,65813127.05,4538,0.10357,642030919.6693412,0.10118726449102865,0.002382735508971348
River Grove,031070000,-10000,33297684.26,89118375,267595793,238565491.2842217,18974722.24884204,10056397.452636708,267596610.98570043,30921669.54,2376014.72,1290267.7189362799,34587950.1,33297684.26,3596,0.12961501419817922,248621888.73685843,0.12437227348364131,0.005242740714537911
Riverdale,031080000,-10000,36927111.42,41082216,123357481,120043229.50275213,0,3314733.0092016305,123357962.51195376,36927111.42,0,1039667.3473028821,37966780.36,36927111.42,4897,0.30761511143078174,123357962.51195376,0.2993492326563164,0.00826587877446533
Riverside,031090000,-10000,42387347.07,119721326,359487235,345858274.86519825,0,13680155.342435757,359538430.207634,42387347.07,0,1676690.083488981,44057958.17,42387347.07,3631,0.12255698403203132,359538430.20763403,0.11789378689093469,0.004663197141096628
Robbins,031100000,-10000,8423381.46,19033527,57152165,53532807.889414325,2556521.3408935135,1063134.9279263178,57152464.15823416,8013085.35,410296.11,160212.0484421469,8583593.77,8423381.46,5653,0.14968550438364958,54595942.81734064,0.14677071109128095,0.002914793292368628
Rolling Meadows,031110000,-10000,107916167.81,334550780,1004555509,936584330.4322226,40375779.42043382,27595954.233137153,1004556064.0857936,103484104.85,4432062.96,3070694.0683179623,110986860.86,107916167.81,9406,0.11049096326674962,964180284.6653597,0.10732858418269407,0.003162379084055547
