"","key_pin","pi_ns","address","tax_district","classes","subclass2","land_total_sf","gba","market_value","x2025_partial_value","x2025_partial_value_reason","sheet_name","file_name","idph_number","bldg_sf","units_beds","revenue_bed_night","est_pgi","est_vacancy_percent","exp_percent","noi","cap_rate","final_mv_bed","impr_name","year_blt","units_keys","rev_key_night","occupancy","rev_par","total_rev","ebitda_noi","final_mv_key","investment_rating","adj_rent_sf","pgi","v_c","egi","percent_exp","l_b_ratio","excess_land_area","excess_land_value","final_mv_sf","studios","x1br","x2br","x3br","x4br","mobile_home_pads","comm_sf","adjusted_pgi","final_mv_unit","nbhd","town_region","land_total_val","model"
"6964","04-15-200-031-4007","04-15-200-031-4007",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"212000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"18032.6379473287","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36832.4","0.05","34990.78","0.484646013969146","4","31086.34084",NA,"139.388095751169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","209106",NA
"6965","04-15-200-031-4008","04-15-200-031-4008",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"204000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"17380.9424692391","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","35501.4","0.05","33726.33","0.4846476782609","4","29959.90904",NA,"139.387645609199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","201532",NA
"6966","04-15-200-031-4009","04-15-200-031-4009",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"311000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"26409.1385100905","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","53941.8","0.05","51244.71","0.484646541855921","4","45518.3142",NA,"139.387952973322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","306193",NA
"6967","04-15-200-031-4010","04-15-200-031-4010",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"318000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"27048.8986860637","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","55248.6","0.05","52486.17","0.484647123498176","4","46635.92284",NA,"139.387795656199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","313695",NA
"6968","04-15-200-031-4011","04-15-200-031-4011",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"212000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"17985.129678641","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36735.6","0.05","34898.82","0.484649346922302","4","31006.16714",NA,"139.387194285368",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","208565",NA
"6969","04-15-200-031-4012","04-15-200-031-4012",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"423000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"35970.4363708984","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","73471.2","0.05","69797.64","0.484646810824859","4","62012.33428",NA,"139.387880225135",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","417129",NA
"6970","04-15-200-031-4013","04-15-200-031-4013",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"302000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"25698.0868141856","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","52489.8","0.05","49865.31","0.484650013923795","4","44302.88554",NA,"139.387013881082",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","298006",NA
"6971","04-15-200-031-4014","04-15-200-031-4014",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"317000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"26977.7236348865","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","55103.4","0.05","52348.23","0.484648790706267","4","46506.04492",NA,"139.387344725446",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","312829",NA
"6972","04-15-200-031-4015","04-15-200-031-4015",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"418000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"35543.7622786643","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","72600","0.05","68970","0.484648944777957","4","61271.53624",NA,"139.387303053586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","412152",NA
"6973","04-15-200-031-4017","04-15-200-031-4017",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"212000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"18032.6379473287","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36832.4","0.05","34990.78","0.484646013969146","4","31086.34084",NA,"139.388095751169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","209106",NA
"6974","04-15-200-031-4018","04-15-200-031-4018",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"212000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"18032.6379473287","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36832.4","0.05","34990.78","0.484646013969146","4","31086.34084",NA,"139.388095751169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","209106",NA
"6975","04-15-200-031-4019","04-15-200-031-4019",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"108000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9201.03052289267","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","18793.72","0.05","17854.034","0.484652570791975","4","14423.1502",NA,"153.324954555785",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","97015",NA
"6976","04-15-200-031-4020","04-15-200-031-4020",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9917.88972453132","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20257.82","0.05","19244.929","0.484649191247662","4","15543.17042",NA,"153.325960029857",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104553",NA
"6977","04-15-200-031-4021","04-15-200-031-4021",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"108000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9201.03052289267","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","18793.72","0.05","17854.034","0.484652570791975","4","14423.1502",NA,"153.324954555785",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","97015",NA
"6978","04-15-200-031-4022","04-15-200-031-4022",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9917.88972453132","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20257.82","0.05","19244.929","0.484649191247662","4","15543.17042",NA,"153.325960029857",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104553",NA
"6979","04-15-200-031-4023","04-15-200-031-4023",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9917.88972453132","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20257.82","0.05","19244.929","0.484649191247662","4","15543.17042",NA,"153.325960029857",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104553",NA
"6980","04-15-200-031-4024","04-15-200-031-4024",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9917.88972453132","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20257.82","0.05","19244.929","0.484649191247662","4","15543.17042",NA,"153.325960029857",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104553",NA
"6981","04-15-200-031-4025","04-15-200-031-4025",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9956.95884203053","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20337.68","0.05","19320.796","0.484650692340495","4","15601.6978",NA,"153.32551342825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104950",NA
"6982","04-15-200-031-4026","04-15-200-031-4026",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9956.95884203053","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20337.68","0.05","19320.796","0.484650692340495","4","15601.6978",NA,"153.32551342825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104950",NA
"6983","04-15-200-031-4027","04-15-200-031-4027",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"109000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9227.2415990282","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","18846.96","0.05","17904.612","0.4846444257475","4","14466.44284",NA,"153.327377850253",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","97304",NA
"6984","04-15-200-031-4028","04-15-200-031-4028",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9956.95884203053","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20337.68","0.05","19320.796","0.484650692340495","4","15601.6978",NA,"153.32551342825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104950",NA
"6985","04-15-200-031-4029","04-15-200-031-4029",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"109000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9227.2415990282","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","18846.96","0.05","17904.612","0.4846444257475","4","14466.44284",NA,"153.327377850253",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","97304",NA
"6986","04-15-200-031-4030","04-15-200-031-4030",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9956.95884203053","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20337.68","0.05","19320.796","0.484650692340495","4","15601.6978",NA,"153.32551342825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104950",NA
"6987","04-15-200-031-4031","04-15-200-031-4031",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9956.95884203053","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20337.68","0.05","19320.796","0.484650692340495","4","15601.6978",NA,"153.32551342825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104950",NA
"6988","04-15-200-031-4032","04-15-200-031-4032",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"117000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"9956.95884203053","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.62","20337.68","0.05","19320.796","0.484650692340495","4","15601.6978",NA,"153.32551342825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104950",NA
"6989","04-15-200-031-4033","04-15-200-031-4033",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"212000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"18032.6379473287","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36832.4","0.05","34990.78","0.484646013969146","4","31086.34084",NA,"139.388095751169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","209106",NA
"6990","04-15-200-031-4034","04-15-200-031-4034",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"204000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"17380.9424692391","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","35501.4","0.05","33726.33","0.4846476782609","4","29959.90904",NA,"139.387645609199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","201532",NA
"6991","04-15-200-031-4035","04-15-200-031-4035",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"204000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"17380.9424692391","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","35501.4","0.05","33726.33","0.4846476782609","4","29959.90904",NA,"139.387645609199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","201532",NA
"6992","04-15-200-031-4036","04-15-200-031-4036",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"212000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"18032.6379473287","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36832.4","0.05","34990.78","0.484646013969146","4","31086.34084",NA,"139.388095751169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","209106",NA
"6993","04-15-200-031-4037","04-15-200-031-4037",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"212000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"18032.6379473287","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36832.4","0.05","34990.78","0.484646013969146","4","31086.34084",NA,"139.388095751169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","209106",NA
"6994","04-15-200-031-4038","04-15-200-031-4038",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"306000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"26018.127046777","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","53143.2","0.05","50486.04","0.484647101520005","4","44852.07249",NA,"139.387801600648",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","301703",NA
"6995","04-15-200-031-4039","04-15-200-031-4039",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"314000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"26657.7998712136","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","54450","0.05","51727.5","0.484649366947685","4","45956.85797",NA,"139.387188869091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","309132",NA
"6996","04-15-200-031-4040","04-15-200-031-4040",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"209000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"17771.9248151729","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36300","0.05","34485","0.4846476782609","4","30635.76812",NA,"139.387645609199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","206076",NA
"6997","04-15-200-031-4041","04-15-200-031-4041",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"209000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"17771.9248151729","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","36300","0.05","34485","0.4846476782609","4","30635.76812",NA,"139.387645609199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","206076",NA
"6998","04-22-101-047-1001","04-22-101-047-1001",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"1064000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"90399.3654101043","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.78","183322.26","0.05","174156.147","0.480929229502853","4","0",NA,"126.3540389689",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","333236",NA
"6999","04-22-101-047-1003","04-22-101-047-1003",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"262000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"22243.8788541292","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","45108.8","0.05","42853.36","0.480930343521973","4","0",NA,"140.393075322704",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","79011",NA
"7000","04-22-101-047-1004","04-22-101-047-1004",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"264000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"22422.9678650248","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","45471.8","0.05","43198.21","0.480928310107646","4","0",NA,"140.393625301473",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","79011",NA
"7001","04-22-101-047-1005","04-22-101-047-1005",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"306000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"26003.0099354331","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","52731.8","0.05","50095.21","0.480928217779043","4","28751.048",NA,"140.393650273645",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","112401",NA
"7002","04-22-101-047-1006","04-22-101-047-1006",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"339000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"28783.509276834","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","58370.4","0.05","55451.88","0.480928161915629","4","32557.5276",NA,"140.393665383055",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","126617",NA
"7003","04-22-101-047-1007","04-22-101-047-1007",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"190000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"16122.1227904482","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","32694.2","0.05","31059.49","0.48092763949285","4","17076.2288",NA,"140.393806683051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","67441",NA
"7004","04-22-101-047-1008","04-22-101-047-1008",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"176000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"14976.4803586143","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","30371","0.05","28852.45","0.480928643542773","4","16468.454",NA,"140.393535117078",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","64465",NA
"7005","04-22-101-047-1009","04-22-101-047-1009",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"303000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"25716.6065698146","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","52151","0.05","49543.45","0.480928224219052","4","28736.8508",NA,"140.393648531812",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","112071",NA
"7006","04-22-101-047-1012","04-22-101-047-1012",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"281000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"23843.1091583801","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","48351.6","0.05","45934.02","0.480927008818734","4","26720.118",NA,"140.393977261851",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","104136",NA
"7007","04-22-101-047-1013","04-22-101-047-1013",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"660000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"56063.4008840849","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.78","113691.6","0.05","108007.02","0.480928175927038","4","0",NA,"126.354295434043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","243977",NA
"7008","04-22-101-047-1014","04-22-101-047-1014",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"661000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"56170.918023679","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.78","113909.4","0.05","108213.93","0.48092710408282","4","0",NA,"126.354556346145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","222488",NA
"7009","04-22-101-047-1015","04-22-101-047-1015",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"708000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"60144.6778136589","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.78","121968","0.05","115869.6","0.480927889509768","4","0",NA,"126.354365154746",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","238687",NA
"7010","04-22-101-047-1016","04-22-101-047-1016",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"558000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"47428.3973488952","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.78","96180.48","0.05","91371.456","0.48092763949285","4","0",NA,"126.354426014746",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","181164",NA
"7011","04-22-101-047-1018","04-22-101-047-1018",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"509000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"43304.1599144295","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.78","87816.96","0.05","83426.112","0.480927986738378","4","0",NA,"126.354341487014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","161329",NA
"7012","04-22-101-047-1020","04-22-101-047-1020",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"268000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"22769.0385984948","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","46173.6","0.05","43864.92","0.480928299914948","4","27631.104",NA,"140.393628058298",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","105789",NA
"7013","04-22-101-047-1021","04-22-101-047-1021",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"869000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"73827.5986068037","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.78","149715.72","0.05","142229.934","0.480927843172565","4","0",NA,"126.354376434311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","306789",NA
"7014","04-22-101-047-1022","04-22-101-047-1022",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"193000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"16444.3555462439","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","33347.6","0.05","31680.22","0.480926725059235","4","18070.2008",NA,"140.394054010449",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","70747",NA
"7015","04-22-101-047-1023","04-22-101-047-1023",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"219000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"18592.2359420226","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","37703.6","0.05","35818.42","0.480930874616397","4","22309.0748",NA,"140.392931677283",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","85623",NA
"7016","04-22-101-047-1024","04-22-101-047-1024",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"380000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"32279.959093793","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","65461","0.05","62187.95","0.480929036995222","4","0",NA,"140.393428699763",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","116038",NA
"7017","04-22-101-047-1025","04-22-101-047-1025",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"398000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"33795.5971447441","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","68534.4","0.05","65107.68","0.48092763949285","4","0",NA,"140.393806683051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","123311",NA
"7018","04-22-101-047-1026","04-22-101-047-1026",NA,NA,"5-99","52:OFFICE-CONDOS",NA,NA,"362000",NA,NA,"Condos","Northfield 2025.T25.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,"30752.5034461908","0.085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.2","62363.4","0.05","59245.23","0.480928617439906","4","0",NA,"140.393542177136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-160","1","110748",NA
